Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
2023-06-21 00:00:00,2462.715,28.59,28.64,0.0,-0.05,63,55
2023-06-21 01:00:00,2324.39,20.78,20.81,0.0,-0.03,61,55
2023-06-21 02:00:00,2235.145,20.93,20.95,0.0,-0.02,60,55
2023-06-21 03:00:00,2197.761,19.07,19.11,0.0,-0.04,59,55
2023-06-21 04:00:00,2225.95,20.52,20.62,0.0,-0.1,59,55
2023-06-21 05:00:00,2325.811,20.26,20.44,0.0,-0.18,57,54
2023-06-21 06:00:00,2542.73,22.05,22.33,0.0,-0.28,56,54
2023-06-21 07:00:00,2725.741,21.38,21.64,0.0,-0.26,59,53
2023-06-21 08:00:00,2787.719,20.87,21.07,0.0,-0.2,62,53
2023-06-21 09:00:00,2781.3920000000003,20.64,20.74,0.0,-0.1,65,52
2023-06-21 10:00:00,2822.338,21.63,21.69,0.0,-0.06,68,52
2023-06-21 11:00:00,2906.78,33.04,33.11,0.0,-0.07,70,52
2023-06-21 12:00:00,3026.982,37.76,37.73,0.0,0.03,72,53
2023-06-21 13:00:00,3121.278,23.3,23.21,0.0,0.09,72,54
2023-06-21 14:00:00,3154.99,21.49,21.36,0.0,0.13,73,53
2023-06-21 15:00:00,3204.891,20.64,20.5,0.0,0.14,75,54
2023-06-21 16:00:00,3301.182,20.61,20.46,0.0,0.15,76,53
2023-06-21 17:00:00,3401.041,24.93,24.78,0.0,0.15,73,53
2023-06-21 18:00:00,3425.757,30.73,30.68,0.0,0.05,74,52
2023-06-21 19:00:00,3378.578,35.44,35.49,0.0,-0.05,74,54
2023-06-21 20:00:00,3328.456,39.74,39.74,0.0,0.0,70,54
2023-06-21 21:00:00,3215.233,29.97,29.87,0.0,0.1,68,54
2023-06-21 22:00:00,2934.253,20.6,20.49,0.01,0.1,65,54
2023-06-21 23:00:00,2651.225,19.1,19.0,0.03,0.07,64,54
2023-06-22 00:00:00,2446.297,20.8,20.86,0.03,-0.09,62,54
2023-06-22 01:00:00,2312.135,19.48,19.63,0.03,-0.18,59,53
2023-06-22 02:00:00,2235.396,18.88,19.02,0.03,-0.17,58,52
2023-06-22 03:00:00,2187.307,17.87,18.02,0.03,-0.18,56,52
2023-06-22 04:00:00,2224.592,19.3,19.47,0.03,-0.2,54,52
2023-06-22 05:00:00,2334.156,17.54,17.76,0.03,-0.25,54,51
2023-06-22 06:00:00,2534.381,17.69,17.95,0.02,-0.28,55,53
2023-06-22 07:00:00,2760.881,19.19,19.54,0.0,-0.35,58,53
2023-06-22 08:00:00,2902.474,18.84,19.14,0.0,-0.3,61,52
2023-06-22 09:00:00,2962.0890000000004,19.71,19.93,0.0,-0.22,62,53
2023-06-22 10:00:00,2990.535,20.52,20.66,0.0,-0.14,64,53
2023-06-22 11:00:00,2956.406,20.49,20.56,0.0,-0.07,66,53
2023-06-22 12:00:00,2893.474,18.98,18.98,0.0,0.0,69,54
2023-06-22 13:00:00,2951.807,17.45,17.43,0.0,0.02,73,55
2023-06-22 14:00:00,3026.365,18.89,18.81,0.0,0.08,74,55
2023-06-22 15:00:00,3157.881,18.54,18.43,0.0,0.11,76,53
2023-06-22 16:00:00,3369.567,27.6,27.58,0.0,0.02,78,55
2023-06-22 17:00:00,3470.473,43.01,43.25,0.0,-0.24,79,57
2023-06-22 18:00:00,3501.8320000000003,48.54,49.12000000000001,0.0,-0.58,77,57
2023-06-22 19:00:00,3473.878,55.92,56.79,-0.08,-0.79,77,57
2023-06-22 20:00:00,3452.225,47.77,48.36,0.0,-0.59,77,56
2023-06-22 21:00:00,3339.752,46.3,46.78,0.02,-0.5,75,57
2023-06-22 22:00:00,3079.295,43.55,43.9,0.05,-0.4,71,58
2023-06-22 23:00:00,2804.626,24.13,24.26,0.03,-0.16,69,58
2023-06-23 00:00:00,2595.926,26.73,26.97,0.04,-0.28,67,58
2023-06-23 01:00:00,2455.8160000000003,31.2,31.68,0.06,-0.54,66,57
2023-06-23 02:00:00,2372.251,28.52,28.91,0.08,-0.47,66,57
2023-06-23 03:00:00,2327.661,26.49,26.91,0.05,-0.47,65,57
2023-06-23 04:00:00,2351.104,26.88,27.34,0.04,-0.5,65,59
2023-06-23 05:00:00,2462.995,29.16,29.71,0.05,-0.6,65,58
2023-06-23 06:00:00,2681.587,25.85,26.38,0.01,-0.54,65,58
2023-06-23 07:00:00,2896.855,35.17,35.93,0.0,-0.76,65,58
2023-06-23 08:00:00,3059.783,40.84,41.63,0.0,-0.79,67,58
2023-06-23 09:00:00,3164.562,31.32,31.84,0.0,-0.52,69,59
2023-06-23 10:00:00,3205.663,39.64,40.31,0.0,-0.67,71,60
2023-06-23 11:00:00,3274.89,45.05,45.86,0.0,-0.81,74,62
2023-06-23 12:00:00,3419.965,49.03,49.77,0.0,-0.74,76,63
2023-06-23 13:00:00,3565.807,66.59,67.48,0.0,-0.89,77,64
2023-06-23 14:00:00,3590.66,80.94,81.72,0.0,-0.78,79,64
2023-06-23 15:00:00,3636.633,46.56,47.2,0.0,-0.64,80,65
2023-06-23 16:00:00,3692.991,60.38,61.31,0.0,-0.93,79,69
2023-06-23 17:00:00,3733.18,90.03,91.84,-0.02,-1.79,78,68
2023-06-23 18:00:00,3669.784,78.95,80.43,-0.04,-1.44,78,69
2023-06-23 19:00:00,3575.447,82.21000000000002,83.48,0.0,-1.27,74,69
2023-06-23 20:00:00,3516.269,80.64,81.8,0.02,-1.18,73,68
2023-06-23 21:00:00,3408.77,85.11,86.16,0.11,-1.16,72,67
2023-06-23 22:00:00,3180.1940000000004,81.53,82.08,0.49,-1.04,71,67
2023-06-23 23:00:00,2927.802,42.82,43.34,0.06,-0.58,70,67
2023-06-24 00:00:00,2727.742,58.71,59.55,0.08,-0.92,70,67
2023-06-24 01:00:00,2585.465,37.62,38.15,0.05,-0.58,69,66
2023-06-24 02:00:00,2470.951,33.980000000000004,34.25,0.05,-0.32,70,66
2023-06-24 03:00:00,2431.108,46.45,46.98,0.01,-0.54,69,67
2023-06-24 04:00:00,2417.137,49.92,50.62000000000001,0.0,-0.7000000000000001,69,67
2023-06-24 05:00:00,2460.644,51.22,51.93,0.0,-0.71,70,66
2023-06-24 06:00:00,2561.485,46.47,47.03,0.0,-0.56,69,67
2023-06-24 07:00:00,2721.601,46.61,47.27,0.0,-0.66,69,67
2023-06-24 08:00:00,2938.8790000000004,36.9,37.43,0.0,-0.53,69,68
2023-06-24 09:00:00,3104.85,34.68,35.09,0.0,-0.41,71,69
2023-06-24 10:00:00,3220.547,38.56,39.0,0.0,-0.44,72,69
2023-06-24 11:00:00,3268.4240000000004,38.05,38.44,0.0,-0.39,72,70
2023-06-24 12:00:00,3317.491,35.12,35.43,0.0,-0.31,74,70
2023-06-24 13:00:00,3356.253,36.69,36.99,0.0,-0.3,77,70
2023-06-24 14:00:00,3334.6040000000003,37.81,38.01,0.0,-0.2,75,71
2023-06-24 15:00:00,3394.561,37.77,37.88,0.0,-0.11,76,72
2023-06-24 16:00:00,3536.847,38.99,39.15,0.0,-0.16,79,70
2023-06-24 17:00:00,3625.002,40.44,40.47,0.0,-0.03,79,69
2023-06-24 18:00:00,3640.981,38.31,38.41,0.0,-0.1,78,69
2023-06-24 19:00:00,3582.5490000000004,78.73,79.51,0.0,-0.78,78,69
2023-06-24 20:00:00,3556.215,111.8,113.08,0.0,-1.28,76,68
2023-06-24 21:00:00,3435.599,56.79,57.19,0.0,-0.4,74,68
2023-06-24 22:00:00,3222.2790000000005,47.06,47.44,0.0,-0.38,73,68
2023-06-24 23:00:00,2997.33,41.88,42.43,0.0,-0.55,72,68
2023-06-25 00:00:00,2800.15,41.48,42.2,0.0,-0.72,71,68
2023-06-25 01:00:00,2652.954,40.52,41.37,0.0,-0.85,70,67
2023-06-25 02:00:00,2549.899,38.91,39.74,0.0,-0.8300000000000001,71,68
2023-06-25 03:00:00,2486.257,35.12,35.86,0.0,-0.74,70,68
2023-06-25 04:00:00,2459.748,32.87,33.54,0.0,-0.67,70,68
2023-06-25 05:00:00,2463.285,32.07,32.72,0.0,-0.65,70,68
2023-06-25 06:00:00,2512.515,32.160000000000004,32.83,0.0,-0.67,70,68
2023-06-25 07:00:00,2640.345,36.7,37.49,0.0,-0.79,71,69
2023-06-25 08:00:00,2823.23,32.74,33.33,0.0,-0.59,74,69
2023-06-25 09:00:00,3007.203,38.62,39.32,0.0,-0.7000000000000001,75,68
2023-06-25 10:00:00,3155.38,41.08,41.92,0.0,-0.84,78,68
2023-06-25 11:00:00,3330.675,39.98,40.78,0.0,-0.8,82,68
2023-06-25 12:00:00,3510.684,42.26,42.92,0.0,-0.66,84,70
2023-06-25 13:00:00,3675.07,47.68,48.19,0.0,-0.51,86,68
2023-06-25 14:00:00,3824.007,55.66,56.1,0.0,-0.44,86,68
2023-06-25 15:00:00,3937.696,75.5,75.98,0.0,-0.48,81,69
2023-06-25 16:00:00,4076.08,67.94,68.3,0.0,-0.36,79,67
2023-06-25 17:00:00,4267.335,82.85000000000002,83.43,0.0,-0.58,85,69
2023-06-25 18:00:00,4366.973,96.76,97.51,0.0,-0.75,84,68
2023-06-25 19:00:00,4297.637,106.82,107.6,0.0,-0.78,84,68
2023-06-25 20:00:00,4181.043,102.98,103.92,0.0,-0.94,81,68
2023-06-25 21:00:00,4010.949,94.94,95.82,0.0,-0.88,79,69
2023-06-25 22:00:00,3668.611,83.46000000000002,84.26,0.0,-0.8,77,68
2023-06-25 23:00:00,3317.06,67.02,67.76,0.0,-0.74,75,69
2023-06-26 00:00:00,3052.795,97.52,99.21,0.0,-1.69,73,69
2023-06-26 01:00:00,2881.3320000000003,95.3,97.22,-0.06,-1.86,73,69
2023-06-26 02:00:00,2770.8,80.48,82.09,0.0,-1.61,72,69
2023-06-26 03:00:00,2706.246,53.33,54.3,0.0,-0.97,71,68
2023-06-26 04:00:00,2730.432,50.25,51.18,0.0,-0.93,71,68
2023-06-26 05:00:00,2863.937,81.33,82.81,0.0,-1.48,71,68
2023-06-26 06:00:00,3109.113,51.35,52.11,0.0,-0.76,71,68
2023-06-26 07:00:00,3348.6420000000003,54.23,54.91,0.0,-0.68,71,67
2023-06-26 08:00:00,3498.783,94.71,95.97,0.0,-1.26,71,66
2023-06-26 09:00:00,3597.39,73.93,74.95,0.0,-1.02,73,67
2023-06-26 10:00:00,3745.549,47.99,48.37000000000001,0.01,-0.39,76,67
2023-06-26 11:00:00,3869.131,50.09,50.15,0.06,-0.12,78,68
2023-06-26 12:00:00,3989.67,51.81,51.84,0.01,-0.04,81,69
2023-06-26 13:00:00,4156.227,67.05,67.01,0.0,0.04,84,69
2023-06-26 14:00:00,4308.243,127.83,127.84,0.58,-0.59,83,67
2023-06-26 15:00:00,4433.838,142.43,143.25,0.01,-0.8300000000000001,83,69
2023-06-26 16:00:00,4530.996,289.04,290.5300000000001,0.0,-1.49,84,69
2023-06-26 17:00:00,4626.308,274.31,276.53000000000003,0.0,-2.22,82,69
2023-06-26 18:00:00,4511.971,253.68,256.93,0.0,-3.25,81,70
2023-06-26 19:00:00,4370.33,261.25,262.59000000000003,1.73,-3.0700000000000003,80,70
2023-06-26 20:00:00,4208.977,283.61,284.32,2.51,-3.22,78,69
2023-06-26 21:00:00,4002.151,280.17,281.72,2.48,-4.03,75,69
2023-06-26 22:00:00,3734.996,255.98,258.7,2.13,-4.8500000000000005,74,70
2023-06-26 23:00:00,3371.031,100.18,101.64,0.09,-1.55,74,69
2023-06-27 00:00:00,3109.425,110.13,111.48,0.12,-1.47,73,68
2023-06-27 01:00:00,2933.068,78.65,79.43,0.09,-0.87,73,69
2023-06-27 02:00:00,2810.806,83.06,83.94,0.08,-0.96,72,69
2023-06-27 03:00:00,2761.363,59.31,59.89,0.08,-0.66,71,67
2023-06-27 04:00:00,2779.397,47.32,47.75,0.04,-0.47,71,68
2023-06-27 05:00:00,2893.272,49.15,49.61,0.07,-0.53,71,69
2023-06-27 06:00:00,3146.805,55.31,55.82,0.08,-0.59,71,69
2023-06-27 07:00:00,3394.4440000000004,91.05,92.02,0.13,-1.1,71,69
2023-06-27 08:00:00,3560.3540000000003,109.0,110.37,0.06,-1.43,73,70
2023-06-27 09:00:00,3697.831,135.94,137.55,0.01,-1.62,75,68
2023-06-27 10:00:00,3745.27,133.3,134.55,0.0,-1.25,75,67
2023-06-27 11:00:00,3767.421,72.75,73.43,0.0,-0.68,75,67
2023-06-27 12:00:00,3819.028,53.28,53.48,0.0,-0.2,76,67
2023-06-27 13:00:00,3820.809,53.07,53.18,0.0,-0.11,76,64
2023-06-27 14:00:00,3898.755,50.38,50.39,0.0,-0.01,77,64
2023-06-27 15:00:00,4040.628,49.98,49.95,0.0,0.03,79,67
2023-06-27 16:00:00,4115.714,48.38,48.32,0.0,0.06,81,65
2023-06-27 17:00:00,4166.345,47.89,47.85,0.0,0.04,78,65
2023-06-27 18:00:00,4125.715999999999,49.28,49.33,0.01,-0.06,77,64
2023-06-27 19:00:00,4019.471,53.72,53.66,0.02,0.04,75,64
2023-06-27 20:00:00,3937.14,50.41,50.31,0.0,0.1,73,64
2023-06-27 21:00:00,3783.471,44.39,44.32,0.0,0.07,72,64
2023-06-27 22:00:00,3469.557,42.63,42.77,0.0,-0.14,71,65
2023-06-27 23:00:00,3158.579,46.46,46.86,0.0,-0.4,70,65
2023-06-28 00:00:00,2922.057,55.79,56.5,0.0,-0.71,69,65
2023-06-28 01:00:00,2777.837,47.86,48.28,0.02,-0.44,68,64
2023-06-28 02:00:00,2690.681,37.76,38.04,0.0,-0.28,68,65
2023-06-28 03:00:00,2646.8390000000004,39.7,40.01,0.0,-0.31,68,66
2023-06-28 04:00:00,2671.103,41.14,41.5,0.0,-0.36,68,66
2023-06-28 05:00:00,2815.461,39.44,39.74,0.0,-0.3,68,66
2023-06-28 06:00:00,3072.436,41.06,41.48,0.0,-0.42,68,66
2023-06-28 07:00:00,3328.741,48.59,49.11,0.0,-0.52,69,67
2023-06-28 08:00:00,3507.93,47.62,48.02,0.0,-0.4,69,68
2023-06-28 09:00:00,3613.781,51.24,51.68,0.0,-0.44,71,68
2023-06-28 10:00:00,3724.303,56.68,57.01,0.0,-0.33,72,68
2023-06-28 11:00:00,3776.965,57.87000000000001,58.18,0.0,-0.31,75,68
2023-06-28 12:00:00,3857.22,52.29,52.38,0.0,-0.09,77,68
2023-06-28 13:00:00,4031.487,52.21,52.23,0.0,-0.02,79,67
2023-06-28 14:00:00,4205.087,53.78,53.71,0.0,0.07,82,66
2023-06-28 15:00:00,4349.773,53.17,53.0,0.0,0.17,83,66
2023-06-28 16:00:00,4410.832,53.05,52.93,0.0,0.12,83,66
2023-06-28 17:00:00,4366.412,68.33,68.21000000000001,0.1,0.02,78,68
2023-06-28 18:00:00,4336.188,80.89,80.76,0.12,0.01,75,65
2023-06-28 19:00:00,4231.9890000000005,76.16,75.96000000000002,0.21,-0.01,75,64
2023-06-28 20:00:00,4123.194,59.68,58.67,0.91,0.1,73,65
2023-06-28 21:00:00,3970.535,49.32,48.5,0.62,0.2,72,65
2023-06-28 22:00:00,3619.988,46.1,45.9,0.07,0.13,71,66
2023-06-28 23:00:00,3253.213,43.74,43.26,0.5,-0.02,70,61
2023-06-29 00:00:00,2982.895,43.81,44.29,0.0,-0.48,68,60
2023-06-29 01:00:00,2797.92,43.5,44.01,0.0,-0.51,67,59
2023-06-29 02:00:00,2654.595,38.1,38.56,0.0,-0.46,68,59
2023-06-29 03:00:00,2573.768,37.41,37.93,0.0,-0.52,67,58
2023-06-29 04:00:00,2525.9210000000003,35.43,35.94,0.0,-0.51,63,58
2023-06-29 05:00:00,2609.643,36.51,37.07,0.0,-0.56,64,59
2023-06-29 06:00:00,2828.112,40.75,41.51,0.0,-0.76,63,58
2023-06-29 07:00:00,3063.417,40.76,41.54,0.0,-0.78,66,58
2023-06-29 08:00:00,3200.91,47.53,48.45,0.0,-0.92,68,59
2023-06-29 09:00:00,3314.74,43.68,44.48,0.0,-0.8,70,59
2023-06-29 10:00:00,3494.817,46.96,47.8,0.0,-0.84,70,60
2023-06-29 11:00:00,3592.057,47.23,48.07,0.0,-0.84,73,61
2023-06-29 12:00:00,3678.135,45.86,46.57,0.0,-0.71,74,60
2023-06-29 13:00:00,3741.901,44.24,44.76,0.0,-0.52,75,61
2023-06-29 14:00:00,3802.851,43.5,43.85,0.0,-0.35,74,61
2023-06-29 15:00:00,3867.795,43.28,43.62,0.0,-0.34,78,62
2023-06-29 16:00:00,3994.602,43.15,43.51,0.0,-0.36,79,62
2023-06-29 17:00:00,4149.697,43.66,43.89,0.0,-0.23,78,62
2023-06-29 18:00:00,4193.894,44.97,45.17,0.0,-0.2,78,62
2023-06-29 19:00:00,4116.228,60.0,60.19,0.07,-0.26,77,62
2023-06-29 20:00:00,3997.195,60.13,60.44,0.0,-0.31,76,62
2023-06-29 21:00:00,3826.076,66.79,67.13,0.01,-0.35,71,64
2023-06-29 22:00:00,3492.305,52.66,53.05,0.0,-0.39,70,65
2023-06-29 23:00:00,3131.474,45.55,46.12,0.0,-0.5700000000000001,70,63
2023-06-30 00:00:00,2863.598,55.0,56.07,0.0,-1.07,69,63
2023-06-30 01:00:00,2673.516,34.29,34.96,0.0,-0.67,67,63
2023-06-30 02:00:00,2538.345,32.410000000000004,32.910000000000004,0.0,-0.5,63,61
2023-06-30 03:00:00,2466.501,29.52,29.89,0.0,-0.37,63,61
2023-06-30 04:00:00,2463.637,26.61,26.96,0.0,-0.35,61,59
2023-06-30 05:00:00,2560.076,26.78,27.07,0.0,-0.29,60,59
2023-06-30 06:00:00,2763.292,32.71,33.17,0.0,-0.46,61,59
2023-06-30 07:00:00,3011.788,29.96,30.48,0.0,-0.52,63,61
2023-06-30 08:00:00,3168.546,27.98,28.47,0.0,-0.49,64,62
2023-06-30 09:00:00,3269.366,28.8,29.26,0.0,-0.46,66,63
2023-06-30 10:00:00,3464.454,31.2,31.83,-0.01,-0.62,71,65
2023-06-30 11:00:00,3667.805,51.64,52.64,-0.01,-0.99,76,65
2023-06-30 12:00:00,3845.854,44.16,44.83,0.0,-0.67,80,64
2023-06-30 13:00:00,4011.989,36.46,36.79,0.0,-0.33,83,63
2023-06-30 14:00:00,4176.088,34.58,34.61,0.0,-0.03,85,61
2023-06-30 15:00:00,4288.601,33.3,33.44,0.0,-0.14,84,60
2023-06-30 16:00:00,4357.616,33.5,33.7,0.0,-0.2,84,63
2023-06-30 17:00:00,4407.34,33.24,33.45,0.0,-0.21,84,62
2023-06-30 18:00:00,4286.116,35.03,35.36,0.0,-0.33,81,63
2023-06-30 19:00:00,4170.567,49.8,50.24,0.0,-0.44,81,64
2023-06-30 20:00:00,4023.963,50.41,50.89,0.0,-0.48,78,63
2023-06-30 21:00:00,3837.972,44.28,44.7,0.0,-0.42,76,62
2023-06-30 22:00:00,3543.252,35.88,36.36,0.0,-0.48,74,63
2023-06-30 23:00:00,3219.9590000000003,37.21,37.88,0.0,-0.67,72,64
2023-07-01 00:00:00,2936.567,51.36,52.43,0.0,-1.07,70,65
2023-07-01 01:00:00,2732.0290000000005,50.58,51.86,0.0,-1.28,69,65
2023-07-01 02:00:00,2590.215,30.4,31.16,0.0,-0.76,67,64
2023-07-01 03:00:00,2492.7070000000003,26.4,26.99,0.0,-0.59,67,64
2023-07-01 04:00:00,2442.232,26.66,27.27,0.0,-0.61,66,64
2023-07-01 05:00:00,2447.907,26.65,27.28,0.0,-0.63,63,62
2023-07-01 06:00:00,2496.893,25.72,26.34,0.0,-0.62,66,64
2023-07-01 07:00:00,2632.679,26.12,26.82,0.0,-0.7000000000000001,66,64
2023-07-01 08:00:00,2803.692,26.73,27.43,0.0,-0.7000000000000001,66,64
2023-07-01 09:00:00,2975.789,27.38,28.06,0.0,-0.68,69,64
2023-07-01 10:00:00,3142.324,26.98,27.62,0.0,-0.64,73,65
2023-07-01 11:00:00,3318.007,27.64,28.19,0.0,-0.55,77,65
2023-07-01 12:00:00,3484.4570000000003,28.14,28.61,0.0,-0.47,80,64
2023-07-01 13:00:00,3659.371,30.58,30.96,0.0,-0.38,84,60
2023-07-01 14:00:00,3820.858,34.81,34.980000000000004,0.0,-0.17,85,61
2023-07-01 15:00:00,3990.767,33.62,33.62,0.0,0.0,85,60
2023-07-01 16:00:00,4081.863,47.4,47.53,0.0,-0.13,84,61
2023-07-01 17:00:00,4086.477,32.69,32.84,0.0,-0.15,83,60
2023-07-01 18:00:00,4018.866,44.21,44.39,0.0,-0.18,82,62
2023-07-01 19:00:00,3885.063,45.19,45.68,0.0,-0.49,80,63
2023-07-01 20:00:00,3778.711,30.98,31.36,0.0,-0.38,77,62
2023-07-01 21:00:00,3629.977,30.96,31.28,0.0,-0.32,76,62
2023-07-01 22:00:00,3388.034,28.69,28.99,0.0,-0.3,74,62
2023-07-01 23:00:00,3134.153,38.95,39.37,0.0,-0.42,72,62
2023-07-02 00:00:00,2911.18,41.4,42.07,0.0,-0.67,71,62
2023-07-02 01:00:00,2733.701,39.68,40.51,0.0,-0.8300000000000001,71,62
2023-07-02 02:00:00,2610.257,27.52,28.07,0.0,-0.55,70,62
2023-07-02 03:00:00,2539.8720000000003,27.96,28.5,0.0,-0.54,69,62
2023-07-02 04:00:00,2505.41,25.76,26.26,0.0,-0.5,68,64
2023-07-02 05:00:00,2511.814,26.21,26.7,0.0,-0.49,66,62
2023-07-02 06:00:00,2551.479,24.83,25.27,0.0,-0.44,64,61
2023-07-02 07:00:00,2665.921,26.65,27.22,0.0,-0.5700000000000001,64,62
2023-07-02 08:00:00,2845.6490000000003,29.86,30.48,0.0,-0.62,65,63
2023-07-02 09:00:00,3052.376,36.96,37.72,0.0,-0.76,66,64
2023-07-02 10:00:00,3206.796,36.68,37.31,0.0,-0.63,66,65
2023-07-02 11:00:00,3336.829,36.7,37.21,0.0,-0.51,68,66
2023-07-02 12:00:00,3435.097,34.4,34.85,0.0,-0.45,69,67
2023-07-02 13:00:00,3468.618,31.78,32.08,0.0,-0.3,69,68
2023-07-02 14:00:00,3499.475,32.51,32.71,0.0,-0.2,71,69
2023-07-02 15:00:00,3711.4,34.36,34.46,0.0,-0.1,74,71
2023-07-02 16:00:00,3951.751,41.75,41.74,0.0,0.01,77,72
2023-07-02 17:00:00,4152.689,44.01,43.84,0.0,0.17,80,73
2023-07-02 18:00:00,4175.512,56.84,56.69,0.0,0.15,79,73
2023-07-02 19:00:00,4092.556,56.45,56.64,0.0,-0.19,77,73
2023-07-02 20:00:00,4022.324,58.97,59.34,0.0,-0.37,72,70
2023-07-02 21:00:00,3889.369,60.42,60.7,0.0,-0.28,73,71
2023-07-02 22:00:00,3634.748,66.06,66.52,0.0,-0.46,74,72
2023-07-02 23:00:00,3355.081,73.33,74.33,0.0,-1.0,74,72
2023-07-03 00:00:00,3106.7790000000005,57.72,58.56,0.0,-0.84,73,72
2023-07-03 01:00:00,2933.666,40.05,40.74,0.0,-0.6900000000000001,73,72
2023-07-03 02:00:00,2833.9390000000003,35.0,35.61,0.0,-0.61,73,72
2023-07-03 03:00:00,2770.887,29.19,29.75,0.0,-0.56,73,71
2023-07-03 04:00:00,2774.8320000000003,28.85,29.42,0.0,-0.5700000000000001,73,72
2023-07-03 05:00:00,2870.48,27.75,28.21,0.0,-0.46,73,71
2023-07-03 06:00:00,3037.115,28.11,28.58,0.0,-0.47,73,71
2023-07-03 07:00:00,3271.198,27.79,28.19,0.0,-0.4,73,71
2023-07-03 08:00:00,3454.587,28.14,28.45,0.0,-0.31,75,69
2023-07-03 09:00:00,3634.868,29.25,29.57,0.0,-0.32,76,69
2023-07-03 10:00:00,3839.974,33.52,33.83,0.0,-0.31,77,68
2023-07-03 11:00:00,4025.011,30.53,30.79,0.0,-0.26,78,69
2023-07-03 12:00:00,4242.664000000001,29.77,29.91,0.0,-0.14,81,70
2023-07-03 13:00:00,4444.897,28.85,28.82,0.0,0.03,81,69
2023-07-03 14:00:00,4541.9220000000005,30.5,30.38,0.0,0.12,82,69
2023-07-03 15:00:00,4723.09,29.06,28.88,0.0,0.18,83,70
2023-07-03 16:00:00,4960.406,29.83,29.62,0.0,0.21,85,70
2023-07-03 17:00:00,5069.036,51.62000000000001,51.16,0.0,0.46,86,69
2023-07-03 18:00:00,4877.038,36.29,36.13,0.0,0.16,85,69
2023-07-03 19:00:00,4684.893,38.16,38.11,0.0,0.05,84,69
2023-07-03 20:00:00,4489.755,31.35,31.42,0.0,-0.07,80,72
2023-07-03 21:00:00,4242.833,38.99,39.14,0.0,-0.15,79,70
2023-07-03 22:00:00,3877.497,84.88,85.8,0.0,-0.92,73,71
2023-07-03 23:00:00,3572.667,62.51,63.31,0.0,-0.8,73,71
2023-07-04 00:00:00,3290.192,39.72,40.36,0.0,-0.64,72,71
2023-07-04 01:00:00,3090.493,29.95,30.54,0.0,-0.59,71,70
2023-07-04 02:00:00,2944.033,27.32,28.02,0.0,-0.7000000000000001,71,70
2023-07-04 03:00:00,2854.35,27.84,28.61,0.0,-0.77,71,69
2023-07-04 04:00:00,2825.4709999999995,27.42,28.21,0.0,-0.79,71,70
2023-07-04 05:00:00,2846.903,27.39,28.17,0.0,-0.78,71,70
2023-07-04 06:00:00,2919.8590000000004,34.35,35.32,0.0,-0.97,72,70
2023-07-04 07:00:00,3037.768,24.83,25.42,0.0,-0.59,72,70
2023-07-04 08:00:00,3218.03,26.49,27.14,0.0,-0.65,73,71
2023-07-04 09:00:00,3385.394,26.61,27.2,0.0,-0.59,73,71
2023-07-04 10:00:00,3560.8520000000003,30.22,30.92,0.0,-0.7000000000000001,74,71
2023-07-04 11:00:00,3720.93,30.61,31.3,0.0,-0.6900000000000001,75,72
2023-07-04 12:00:00,3953.845,34.94,35.4,0.0,-0.46,75,72
2023-07-04 13:00:00,4026.937,37.32,37.68,0.0,-0.36,76,72
2023-07-04 14:00:00,4115.715,53.7,54.25,0.0,-0.55,73,71
2023-07-04 15:00:00,4094.137,35.58,35.97,0.0,-0.39,72,70
2023-07-04 16:00:00,4035.363,29.66,30.03,0.0,-0.37,76,70
2023-07-04 17:00:00,3941.753,29.62,30.06,0.0,-0.44,78,71
2023-07-04 18:00:00,3889.245,28.85,29.34,0.0,-0.49,77,72
2023-07-04 19:00:00,3903.536,29.17,29.65,0.0,-0.48,78,71
2023-07-04 20:00:00,3838.565,29.77,30.23,0.0,-0.46,76,71
2023-07-04 21:00:00,3716.433,29.41,29.81,0.0,-0.4,74,71
2023-07-04 22:00:00,3487.289,30.98,31.42,0.0,-0.44,73,70
2023-07-04 23:00:00,3214.1890000000003,62.38,63.55,0.0,-1.17,73,70
2023-07-05 00:00:00,2977.245,24.95,25.5,0.0,-0.55,72,70
2023-07-05 01:00:00,2823.81,21.36,21.82,0.0,-0.46,71,70
2023-07-05 02:00:00,2706.041,17.91,18.27,0.0,-0.36,70,70
2023-07-05 03:00:00,2645.98,17.44,17.78,0.0,-0.34,70,69
2023-07-05 04:00:00,2665.534,19.44,19.84,0.0,-0.4,70,69
2023-07-05 05:00:00,2781.476,19.58,19.97,0.0,-0.39,70,69
2023-07-05 06:00:00,3040.35,24.81,25.33,0.0,-0.52,69,68
2023-07-05 07:00:00,3339.492,27.05,27.74,0.0,-0.6900000000000001,70,69
2023-07-05 08:00:00,3544.631,28.28,29.06,0.0,-0.78,71,69
2023-07-05 09:00:00,3733.081,29.45,30.2,0.0,-0.75,75,69
2023-07-05 10:00:00,3963.757,37.22,37.77,0.0,-0.55,80,69
2023-07-05 11:00:00,4238.210999999999,132.2,133.67000000000002,0.0,-1.47,84,70
2023-07-05 12:00:00,4503.637,114.96,115.48,0.0,-0.52,87,70
2023-07-05 13:00:00,4773.688,134.37,134.72,0.0,-0.35,90,66
2023-07-05 14:00:00,5010.939,83.55,83.95,0.0,-0.4,90,67
